date,aqi,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
2014/9/20,192,27,17,21.2,27.5,17,21.2,16.4,76.3,1,100,4.17,0,0,10.8,93.2,21.5,4.3,201.2,17.4,7,"Rain, Partially cloudy"
2014/9/21,179,25,18,21.2,25,18,21.2,15.1,68.8,0,0,0,0,0,18,125.5,15.7,6.1,193.9,16.7,7,Clear
2014/9/22,176,21.5,19,20.3,21.5,19,20.3,17,81.6,0,0,0,0,0,11,55.1,70.8,4.3,141.9,12.3,5,Partially cloudy
2014/9/23,139,19,17,18.1,19,17,18.1,17.1,93.9,6,100,16.67,0,0,14.4,27.5,85.2,4.3,60.6,5.4,2,"Rain, Partially cloudy"
2014/9/24,87,26,16,20,26,16,20,15.4,77.7,10.6,100,8.33,0,0,14.4,88.4,43.9,9.7,191.5,16.7,7,"Rain, Partially cloudy"
2014/9/25,187,22,14.5,18.5,22,14.5,18.5,16.3,87.8,0.1,100,4.17,0,0,10.8,145.3,34.6,3.7,187.8,16.2,7,"Rain, Partially cloudy"
2014/9/26,198,23,17,19,23,17,19,16.3,85.2,0,0,0,0,0,14.4,124.5,8.9,3.4,152.8,13.3,6,Clear
2014/9/27,97,25,12,18.7,25,12,18.7,11,65.9,0,0,0,0,0,14.4,47.6,41.5,12.8,226,19.5,8,Partially cloudy
2014/9/28,153,23,14,18.2,23,14,18.2,13.9,76.9,0,0,0,0,0,14.4,148,64.9,7,61.1,5.3,2,Partially cloudy
2014/9/29,116,23.2,13.1,17.8,23.2,13.1,17.8,8.8,61.9,0,0,0,0,0,25.2,53.8,10.4,8.9,195.5,17.1,7,Clear
2014/9/30,91,15.4,10,12.5,15.4,10,12.5,1.9,49.5,0,0,0,0,0,10.8,155,48,21.9,206.2,18,7,Partially cloudy
2014/10/1,164,14.9,11,11.8,14.9,11,11.8,8.6,81.4,6.8,100,8.33,0,0,18,23,57.2,4.4,59.5,4.9,2,"Rain, Partially cloudy"
2014/10/2,142,21,9,14.9,21,8,14.7,11.3,81.2,3,100,4.17,0,0,10.8,358.6,15.8,4.4,202.8,17.5,7,Rain
2014/10/3,192,18,11.6,15,18,11.6,15,12.6,85.9,0,0,0,0,0,8.9,73.8,43.7,4.9,148.3,12.8,6,Partially cloudy
2014/10/4,168,16.2,13.4,14.7,16.2,13.4,14.7,13.4,92.1,1.3,100,12.5,0,0,18,134.3,80.3,4.1,117.7,10,5,"Rain, Partially cloudy"
2014/10/5,96,22,10,15,22,9.2,15,7.1,65.2,0,0,0,0,0,25.2,0.2,5.1,10.5,213.5,18.3,7,Clear
2014/10/6,112,21,6,13.5,21,4.5,13.2,3.9,58.5,0,0,0,0,0,14.4,205.4,9.1,16,204.7,17.7,7,Clear
2014/10/7,201,21,8,13.7,21,8,13.7,8.5,73.5,0,0,0,0,0,10.8,95.4,25.9,4.2,166.3,14.2,6,Partially cloudy
2014/10/8,346,20,12,15,20,12,15,12.1,83.4,0.2,100,4.17,0,0,10.8,49.6,11.1,2.3,145.5,12.7,6,Rain
2014/10/9,415,22,11,16.1,22,11,16.1,13.5,85.7,0,0,0,0,0,7.2,55.6,9,1.4,135.9,11.7,5,Clear
2014/10/10,376,22.3,12,16.9,22.3,12,16.9,14,84.6,0,0,0,0,0,10.8,107.2,9.2,1.4,141.9,12.2,5,Clear
2014/10/11,258,20.4,14,17,20.4,14,17,12.5,78,0,0,0,0,0,25.2,339.6,68,3.5,149.9,12.8,6,Partially cloudy
2014/10/12,28,18,10,14.9,18,8,14.8,0.3,39.8,0.1,100,4.17,0,0,28.8,4,78.7,21.7,99.9,8.6,4,"Rain, Partially cloudy"
2014/10/13,70,17,3,10.2,17,0.6,9.5,-4.1,41.9,0,0,0,0,0,14.4,359.8,14.4,23.4,210.2,18.2,7,Clear
2014/10/14,116,22,3.7,12.4,22,1.3,12,1,51.9,0,0,0,0,0,18,214.1,0,9.4,195.4,16.9,7,Clear
2014/10/15,108,23,5,14,23,3.4,13.9,-1.7,45.9,0,0,0,0,0,36,321,9.2,11.7,200.6,17.3,7,Clear
2014/10/16,118,22,3,12.5,22,3,12.4,-1.7,44.4,0,0,0,0,0,26.9,212.6,0.3,13,195.9,16.9,7,Clear
2014/10/17,178,24,5,13.4,24,3.6,13.4,4.4,59.2,0,0,0,0,0,14.4,162.4,13.1,5.9,179.7,15.5,6,Clear
2014/10/18,251,24,8,15,24,6.9,14.8,8.2,67.9,0,0,0,0,0,10.8,53,7,4.5,156.2,13.3,6,Clear
2014/10/19,338,20.3,13,16.4,20.3,13,16.4,12,76.2,0,0,0,0,0,14.4,163.6,9,3.2,74.3,6.5,3,Clear
2014/10/20,269,18,11,14.8,18,11,14.8,12.5,86.4,0,0,0,0,0,14.4,132.2,17,2.3,87.9,7.6,3,Clear
2014/10/21,114,15,7,12,15,5.7,11.9,0.3,47.2,0,0,0,0,0,14.4,167,57,14.1,137,11.8,5,Partially cloudy
2014/10/22,167,13,6,10.2,13,6,10.2,4.9,69.5,0,0,0,0,0,10.8,122.5,25.6,6.5,120.9,10.4,5,Partially cloudy
2014/10/23,206,16,9,12.6,16,9,12.6,7.9,74.1,0,0,0,0,0,10.8,68.6,9.6,4.9,126.5,10.9,5,Clear
2014/10/24,304,18,8,12.4,18,6.9,12.2,9.9,85.9,0,0,0,0,0,10.8,26.1,9.8,2.3,146.4,12.5,6,Clear
2014/10/25,405,19,9,13.5,19,8,13.3,11.5,88.6,0,0,0,0,0,10.8,23.4,9.2,1,143.9,12.5,6,Clear
2014/10/26,126,18,9,13.8,18,7.3,13.7,-4.6,36.8,0,0,0,0,0,28.8,30.3,3,11.5,179.2,15.4,7,Clear
2014/10/27,91,15,3,9.9,15,3,9.5,-7.5,31.4,0,0,0,0,0,14.4,130.4,1,14.4,161.1,14,6,Clear
2014/10/28,151,14.1,3,9.2,14.1,3,9.2,2.1,63.1,0,0,0,0,0,10.8,169,52.9,8.9,133.7,11.6,5,Partially cloudy
2014/10/29,193,16,5.8,10.9,16,4.5,10.7,5.2,70.2,0,0,0,0,0,7.2,46,16.8,5.5,86.9,7.5,4,Clear
2014/10/30,240,15,10,12.3,15,9.2,12.2,7.1,71.3,0,0,0,0,0,7.2,47.4,9.6,4.5,102.2,8.8,4,Clear
2014/10/31,237,15,11,13.1,15,11,13.1,9.5,78.8,0,0,0,0,0,10.8,123,9.8,3.3,43.3,3.6,2,Clear
2014/11/1,96,16,5,11.8,16,5,11.7,-0.6,52.5,0,0,0,0,0,28.8,302.5,49.2,9.5,47.5,4.1,2,Partially cloudy
2014/11/2,43,15,5,10.8,15,3.8,9.8,-10.3,23,0,0,0,0,0,36,310.2,0,23.8,168.2,14.6,6,Clear
2014/11/3,108,19,0,9.8,19,-2,9.6,-4.3,42.9,0,0,0,0,0,14.4,222.7,0,18.1,160.2,13.7,6,Clear
2014/11/4,192,15,1,7.2,15,1,7.1,0.4,65.7,0,0,0,0,0,14.4,155.8,4.9,6.6,125.5,10.8,5,Clear
2014/11/5,119,20,2.6,11.5,20,-0.6,10.7,-3.8,43.2,0,0,0,0,0,25.2,310.3,12.8,10.7,158.9,13.7,6,Clear
2014/11/6,61,12,2,7.4,12,1.9,6,-8.9,33.4,0,0,0,0,0,21.6,31.3,26.3,26,154.4,13.4,6,Partially cloudy
2014/11/7,131,9,0,4.8,9,0,4.4,-4.1,54.8,0,0,0,0,0,10.8,167.8,79.2,13.7,82.3,7.1,3,Partially cloudy
2014/11/8,161,13,-2,5,13,-5.9,4.2,-1.8,66,0,0,0,0,0,14.4,270.9,2.4,6.8,128.7,11.2,5,Clear
2014/11/9,140,16,-2,6.2,16,-4.8,5.1,-3.6,57.7,0,0,0,0,0,14.4,315.5,5.5,8.2,151.2,12.9,6,Clear
2014/11/10,153,15,-1,7,15,-3.6,6.2,-3.3,53.7,0,0,0,0,0,14.4,268.7,38.4,6.8,97.4,8.4,4,Partially cloudy
2014/11/11,89,14,2,8.6,14,2,7.9,-5.8,41.7,0,0,0,0,0,39.6,325.6,42.7,13.8,106.1,9.1,6,Partially cloudy
2014/11/12,38,8,3,5.6,5.1,-3.1,1.5,-17.8,17.2,0,0,0,0,0,43.2,338.3,0,28.4,151.1,13,6,Clear
2014/11/13,79,12,-4,5.6,12,-4,4.4,-12.4,29.6,0,0,0,0,0,28.8,270.3,0,13.8,144.7,12.6,6,Clear
2014/11/14,136,13.2,-3,4.8,13.2,-6,3.5,-10.2,37.3,0,0,0,0,0,10.8,18.7,32,11.7,142,12.3,6,Partially cloudy
2014/11/15,228,8.2,0,4.3,8.2,-2.5,3.5,-5.5,50.2,0,0,0,0,0,10.8,10.6,35.2,4.6,47.4,4.1,2,Partially cloudy
2014/11/16,171,12,-1,6.2,12,-1,5,-4.5,50.9,0,0,0,0,0,28.8,310.5,10.5,8.8,122.8,10.7,5,Clear
2014/11/17,82,12.1,-1,6.4,12.1,-3.6,5.2,-9,35.2,0,0,0,0,0,25.2,316.1,0,18.2,137.7,11.9,6,Clear
2014/11/18,256,13.3,-3,4.4,13.3,-6,3.4,-6.7,48.8,0,0,0,0,0,10.8,335.4,0,6.7,121,10.6,5,Clear
2014/11/19,366,9,-2,2.9,8,-4.8,2.4,-1.9,71.9,0,0,0,0,0,7.2,100.7,9,3.5,54.9,4.8,3,Clear
2014/11/20,403,9,-1,3,8,-2.3,2.3,-0.5,79.8,0,0,0,0,0,14.4,67.2,9,2,59.6,5.1,2,Clear
2014/11/21,254,15,-2,5.4,15,-4.8,4,-6.1,54,0,0,0,0,0,21.6,334.8,8,2.5,114.2,9.9,5,Clear
2014/11/22,101,11.5,-3,5.3,11.5,-7.1,3.5,-9.1,38.8,0,0,0,0,0,14.4,27,19.5,13.4,120.8,10.4,5,Clear
2014/11/23,191,9,0,3.8,8,-2.5,3,0.4,79.8,0,0,0,0,0,14.4,62.5,8.8,4.6,70.8,6.2,3,Clear
2014/11/24,157,12,-2,4.1,12,-6.7,2,-6.9,53.1,0,0,0,0,0,18,21.3,39.1,8.9,125.7,11,5,Partially cloudy
2014/11/25,231,8,-2,3.2,6.2,-2,2.3,-1.4,72.9,0,0,0,0,0,18,157.7,14.6,5.2,105.9,9.2,4,Clear
2014/11/26,345,7.8,-1.5,2.9,7.2,-3.6,2.4,-0.1,82.2,0,0,0,0,0,7.2,113,12.9,2.3,94.6,8.1,4,Clear
2014/11/27,126,7,2,5.5,6,-1.1,3,-12.6,30.8,0,0,0,0,0,25.2,22,82.6,11.7,44,3.8,2,Partially cloudy
2014/11/28,257,10,0,4.8,8.5,-3.5,3.1,-5.1,50.4,0,0,0,0,0,14.4,240.7,17.8,6.7,112,9.6,5,Clear
2014/11/29,350,4.2,-2,2.1,4,-3.6,1.4,0.4,88.3,0,0,0,0,0,7.4,47.7,13.3,1.8,79.7,6.8,4,Clear
2014/11/30,145,8,-3.2,3.5,4,-12,-0.9,-13,42.3,0,0,0,0,0,43.7,319.7,16.2,5,78.4,6.6,5,Clear
2014/12/1,54,0,-5.6,-3.5,-6.9,-14.7,-10.6,-22.6,21.4,0,0,0,0,0,46.8,326.1,2.3,18.1,128.5,11,5,Clear
2014/12/2,112,0,-10,-4.9,-2.5,-15.3,-8.3,-19.6,31.9,0,0,0,0,0,14.4,325,7.7,10.7,114.8,9.9,5,Clear
2014/12/3,63,1,-8,-2.7,-4.2,-13.1,-7.8,-22.6,22.1,0,0,0,0,0,32.4,320.2,32.2,14.3,103.9,8.9,5,Partially cloudy
2014/12/4,42,2,-6,-1.9,-3.7,-9.9,-7.3,-22.8,19,0,0,0,0,0,36,319.3,0.4,20.3,123.6,10.7,5,Clear
2014/12/5,76,3.6,-9,-2.6,1,-14.3,-6.4,-20.4,26,0,0,0,0,0,32.4,352.7,0,11.6,120.4,10.4,5,Clear
2014/12/6,137,4,-9,-1.9,2.2,-12.9,-3.8,-16.6,35,0,0,0,0,0,14.4,65.2,48.1,8.1,96.8,8.2,5,Partially cloudy
2014/12/7,119,5,-3,1,0.5,-5,-1.9,-12.6,41.4,0,0,0,0,0,32.4,320.3,36.9,10.9,105.6,9.2,4,Partially cloudy
2014/12/8,255,4,-9,-2,1.5,-14.3,-4.1,-13.3,43.7,0,0,0,0,0,10.8,324,4.4,7.9,111.8,9.5,5,Clear
2014/12/9,382,0.1,-8,-2.8,0.1,-8.3,-3.9,-8.5,65.5,0,0,0,0,0,10.8,61.5,22.8,3.1,54.8,4.7,3,Partially cloudy
2014/12/10,199,5,-7,-0.1,0.1,-8,-3.5,-11.9,50.6,0,0,0,0,0,36,321.2,15.3,6.5,107.5,9.3,5,Clear
2014/12/11,72,4,-4.4,0.1,0.6,-9.8,-4.8,-17,27.4,0,0,0,0,0,39.6,308,6.9,11.1,113.1,9.8,5,Clear
2014/12/12,57,3,-5,-0.6,0,-8,-4.6,-19,24.7,0,0,0,0,0,32.4,299.8,5.4,10.6,116.7,10.1,5,Clear
2014/12/13,111,5,-10,-2.5,3.2,-14.3,-4,-16,38.5,0,0,0,0,0,14.4,212.3,18.2,9.6,109.5,9.3,5,Clear
2014/12/14,174,6,-10,-1.5,6,-15.5,-3.5,-14.9,40.2,0,0,0,0,0,11.1,62,17.9,8,109.5,9.4,5,Clear
2014/12/15,130,4,-4.1,-0.7,0,-11.7,-5.8,-16.6,32.5,0,0,0,0,0,43.2,329.8,13.3,8.9,111.4,9.7,5,Clear
2014/12/16,88,0,-5,-3.1,-6.5,-11.2,-9,-19.8,26.6,0,0,0,0,0,39.6,311.2,0.5,11.8,116.3,10,5,Clear
2014/12/17,161,5,-8,-2.6,2.5,-12.9,-4.7,-16.2,35.9,0,0,0,0,0,18,174,1.3,8.7,110.4,9.5,5,Clear
2014/12/18,222,2,-9,-3.3,-0.1,-13.1,-5.4,-10,60.4,0,0,0,0,0,10.8,26.3,14.3,5.8,93.1,8.1,4,Clear
2014/12/19,120,5,-6,-0.2,0.3,-11.2,-5.3,-14.3,40.8,0,0,0,0,0,43.2,320.8,4.2,9.1,110.1,9.4,5,Clear
2014/12/20,41,2,-7,-1.9,-2.9,-11.9,-7.3,-18.9,26.7,0,0,0,0,0,28.8,312.1,39.6,12.1,111,9.7,5,Partially cloudy
2014/12/21,88,2,-5.3,-1.8,-2.4,-12.3,-7,-18.9,26.2,0,0,0,0,0,36,293.5,9.1,11.1,109.6,9.3,5,Clear
2014/12/22,170,9,-8,-0.5,7.4,-11.8,-2,-13.5,40.3,0,0,0,0,0,14.4,217.6,5.1,7.4,106,9.1,5,Clear
2014/12/23,170,11,-8,0,11,-11.9,-2.1,-13,42,0,0,0,0,0,14.4,350.7,35,8.3,100.6,8.6,4,Partially cloudy
2014/12/24,54,5.1,-6,1,2,-10.7,-3.1,-14.6,31.3,0,0,0,0,0,25.2,332.4,0,11.4,112.5,9.8,5,Clear
2014/12/25,125,7,-5,0.7,5.8,-8.5,-1.7,-13.1,36.6,0,0,0,0,0,18,358.9,5.7,10.7,110.4,9.4,5,Clear
2014/12/26,226,2.1,-7,-2.5,2,-9.4,-3.1,-9.6,59.1,0,0,0,0,0,7.2,77.9,27.1,6,83.1,7.3,4,Partially cloudy
2014/12/27,288,5.9,-7,-1.6,5,-10.6,-3.7,-9.5,57.6,0,0,0,0,0,10.8,305.5,20.8,3.6,99.1,8.6,4,Partially cloudy
2014/12/28,255,8.8,-6,1.6,6.1,-8.3,-0.7,-10.6,44.8,0,0,0,0,0,25.2,313.7,8.7,6.5,100.1,8.7,4,Clear
2014/12/29,255,11.5,-8,1,11.5,-11.9,0.1,-11.9,43.4,0,0,0,0,0,28.8,298.4,14.2,7.9,111.6,9.7,5,Clear
2014/12/30,255,7,-5,2,6,-11.2,-0.8,-13.7,32,0,0,0,0,0,36,346.1,31.5,9.7,101.6,8.7,4,Partially cloudy
2014/12/31,67,1,-5,-1.9,-5.4,-15,-8.7,-22,20.5,0,0,0,0,0,72,331.8,0.3,11.2,118.3,10.1,5,Clear
2015/1/1,137,2,-8,-3.1,-1,-11.7,-6.3,-21.4,24.2,0,0,0,0,0,18,343.9,1.3,10,115.2,10,5,Clear
2015/1/2,140,5,-7,-0.8,3.4,-11.6,-3.8,-17.6,28.1,0,0,0,0,0,18,10.6,12.6,9.4,114,9.7,5,Clear
2015/1/3,252,3,-8,-3.1,3,-11.8,-3.8,-13.7,45.6,0,0,0,0,0,7.2,92.5,18.9,4.7,93.8,8,4,Clear
2015/1/4,258,8.1,-7,-0.1,8,-12.9,-2.1,-12.4,42.2,0,0,0,0,0,14.4,40.8,21.5,4.5,94.4,8.2,4,Partially cloudy
2015/1/5,150,11,-1,3.4,11,-7.3,0.7,-13,33.2,0,0,0,0,0,39.6,344.2,31.1,7.4,73.7,6.4,4,Partially cloudy
2015/1/6,96,5,-6,-0.5,1.9,-11.8,-4,-21.6,19.5,0,0,0,0,0,25.2,316,33.3,11,117,10,5,Partially cloudy
2015/1/7,150,3,-8,-2.8,3,-13.1,-4.7,-16.5,38,0,0,0,0,0,10.8,44.7,61.4,8.7,70.1,6.1,3,Partially cloudy
2015/1/8,222,5,-11,-2.7,3.4,-15.3,-4.4,-11.1,55.5,0,0,0,0,0,10.8,324.4,18.3,5.4,98.9,8.5,4,Clear
2015/1/9,148,7,-7,-0.1,4.9,-11.9,-3.1,-14.6,37.7,0,0,0,0,0,32.4,330.8,0.1,9.5,120.4,10.4,5,Clear
2015/1/10,245,12,-9,1.5,12,-11.8,0.6,-14.1,36.3,0,0,0,0,0,32.4,280.5,3.6,7.5,118.1,10.2,5,Clear
2015/1/11,85,6,-3,2.8,6,-4.7,0.7,-14.6,28.1,0,0,0,0,0,21.6,74.9,0,10.3,110.8,9.6,5,Clear
2015/1/12,179,4,-6,-2,1.3,-9.4,-3.8,-10,56.7,0,0,0,0,0,10.8,133.3,26.5,6.6,105.9,9.1,5,Partially cloudy
2015/1/13,239,3,-7,-2.7,2,-9.4,-3.7,-8,68,0,0,0,0,0,7.2,66.5,26.9,4.5,74.2,6.3,3,Partially cloudy
2015/1/14,307,0.4,-6,-2.4,0.4,-8.3,-4.5,-7.8,67.1,0,0,0,0,0,14.4,358.3,24.9,3.8,52.1,4.4,2,Partially cloudy
2015/1/15,396,0,-8,-3.6,-1,-10.7,-5.2,-6.8,79.3,0,0,0,0,0,10.8,122.8,22,1.7,52.9,4.5,2,Partially cloudy
2015/1/16,143,4,-7,-1.2,-1.4,-10.6,-5.9,-13.9,46.5,0,0,0,0,0,43.2,330.5,1.7,8.2,124.9,10.8,5,Clear
2015/1/17,120,3,-6.3,-2.5,0.1,-11.8,-5.1,-15.6,36.5,0,0,0,0,0,21.6,0.3,31.8,9.6,113.9,9.8,5,Partially cloudy
2015/1/18,135,6.3,-3,1,2.6,-5,-1.7,-13.4,35.1,0,0,0,0,0,43.2,307.6,23,8,103,8.8,5,Partially cloudy
2015/1/19,117,6,-9,0,4,-12.9,-1.5,-14.1,36,0,0,0,0,0,14.4,137.8,1.3,10.5,119,10.3,5,Clear
2015/1/20,169,4.3,-9,-1.6,4,-13.1,-3.3,-9.7,55.8,0,0,0,0,0,14.4,7.7,34.6,8.1,69.7,6,3,Partially cloudy
2015/1/21,91,7,-5,0.7,4.9,-9.5,-2.5,-13.8,36.9,0,0,0,0,0,18.2,349.9,3.6,11.8,132.1,11.5,5,Clear
2015/1/22,173,4.6,-10,-2.3,3,-14.1,-3.5,-12,49,0,0,0,0,0,8.9,95.8,2.5,5.8,128,11,5,Clear
2015/1/23,276,5.2,-9,-1.5,5.2,-10,-2.5,-10.6,53,0,0,0,0,0,10.8,3.2,15.2,3.5,119.1,10.4,5,Clear
2015/1/24,157,4,-4,1.1,4,-4,-0.3,-8.8,50.6,0,0,0,0,0,14.4,62.1,55.7,6.4,49.4,4.2,2,Partially cloudy
2015/1/25,189,5,-1.7,0.4,5,-3.6,-0.7,-3,79,0.4,100,4.17,0,0,7.2,179.9,53.1,4.2,105.9,9,4,"Snow, Rain, Partially cloudy"
2015/1/26,135,5,-7,-1.2,0.5,-11.1,-5.1,-12.3,52.2,0,0,0,0,0,50.4,348,45.1,8.3,79.7,7,4,Partially cloudy
2015/1/27,66,0.1,-11,-4.7,-2.4,-16.7,-9,-20.6,28.5,0,0,0,0,0,25.4,358,10.7,12.7,146.2,12.7,6,Clear
2015/1/28,99,1,-9,-2.6,1,-12.9,-5.9,-18.3,29.9,0,0,0,0,0,18,60.3,74.5,11,119.3,10.3,5,Partially cloudy
2015/1/29,120,4.6,-3.4,-0.3,0.6,-8.9,-4.6,-13.8,41.3,0,0,0,0,0,43.2,308,15.1,8.8,129,11.2,5,Clear
2015/1/30,45,2,-9,-2.8,1,-16.2,-6.5,-20.5,25.4,0,0,0,0,0,25.2,352.1,0,12.5,151.8,13.1,6,Clear
2015/1/31,84,4,-8,-2.4,4,-13.1,-5.6,-21.1,24,0,0,0,0,0,14.4,11.3,18.5,11.1,149.2,12.8,6,Clear
2015/2/1,151,3,-9,-3.3,1.5,-14.3,-5.6,-18,33.7,0,0,0,0,0,14.4,351.9,67.6,8.9,59.1,5.2,2,Partially cloudy
2015/2/2,212,3.2,-9,-1.9,2,-12.9,-3.7,-14.3,41.1,0,0,0,0,0,21.6,255.9,23.4,5.4,77.2,6.8,3,Partially cloudy
2015/2/3,167,8,-5,1.5,5.7,-6.8,-0.9,-9.1,54.7,0,0,0,0,0,43.2,314.3,15.5,6.2,122.3,10.6,5,Clear
2015/2/4,45,6,-2,1.5,2.2,-9.3,-3.8,-15.8,27,0,0,0,0,0,32.4,331.8,11.6,12.6,154.4,13.3,6,Clear
2015/2/5,76,9,-6,3.1,6,-9.4,-0.2,-13.8,29,0,0,0,0,0,25.2,297.7,2,11.3,156.5,13.6,6,Clear
2015/2/6,152,11,-6,2.2,11,-9.4,0.9,-12.8,35.7,0,0,0,0,0,14.4,288.8,66,8.6,136,11.8,5,Partially cloudy
2015/2/7,40,3,-4,0.7,-0.6,-11.9,-4.1,-18.3,23.9,0,0,0,0,0,36,345.1,16,13,152.3,13.2,6,Clear
2015/2/8,96,1,-12,-4.1,1,-17.9,-7.9,-24.7,19.6,0,0,0,0,0,18,22.7,3.3,11.8,167.3,14.4,6,Clear
2015/2/9,184,6,-11,-2.6,4,-15.3,-4.9,-18.5,31.7,0,0,0,0,0,14.6,236.1,0,7.1,158,13.4,6,Clear
2015/2/10,199,12.3,-7,1.9,12.3,-11.9,-0.2,-15.5,29.7,0,0,0,0,0,14.4,326.5,25.9,7.6,159.6,13.7,6,Partially cloudy
2015/2/11,101,9,-3,3.6,9,-6,1.3,-14.5,27.2,0,0,0,0,0,18,26.6,8.5,10.9,157.6,13.7,6,Clear
2015/2/12,91,6.3,-4.2,1.6,6,-8.3,-0.5,-12.8,35.3,0,0,0,0,0,14.4,117.4,41.5,10.9,139.6,12,5,Partially cloudy
2015/2/13,204,9,-8,0.3,8,-8.9,-0.4,-9.8,50.5,0,0,0,0,0,10.8,149.1,8.8,7,149.8,13,6,Clear
2015/2/14,315,11,-5,1.9,11,-8.3,1,-8.5,48.9,0,0,0,0,0,8.9,66,17,3.6,151.1,13,6,Clear
2015/2/15,342,8,-4,2.8,7,-7.1,1.2,-7.9,47.6,0,0,0,0,0,14.4,219,22.4,3.5,92.1,7.9,4,Partially cloudy
2015/2/16,166,12,-5,4.5,12,-8.3,2.9,-9.7,41.9,0,0,0,0,0,36,332.5,11.6,7.6,175.7,15.3,7,Clear
2015/2/17,75,11,1,5.2,11,-2.4,3.2,-11,30.9,0,0,0,0,0,18.2,24.7,23,12.2,177.9,15.4,7,Partially cloudy
2015/2/18,148,11,-2,4.3,11,-5.9,1.8,-12.2,31,0,0,0,0,0,18,39.3,0,11.5,184.6,16,7,Clear
2015/2/19,249,6,-2.8,1.2,3.1,-4.8,-1.3,-6.7,59.4,0.5,100,4.17,0,0,21.6,168.7,41.1,5.7,125.7,10.9,6,"Snow, Rain, Partially cloudy"
2015/2/20,262,2,0,0.3,0.8,-2.5,-1.2,-0.5,94.5,6.3,100,12.5,0,0,10.8,131.8,87.5,2,82.5,7.3,3,"Snow, Rain, Partially cloudy"
2015/2/21,209,4,-1.2,0.9,1,-8.7,-2.6,-5.3,72.8,2.4,100,8.33,0,0,43.2,304.2,45.2,3.5,163.3,14.1,6,"Snow, Rain, Partially cloudy"
2015/2/22,106,4,-4,-0.5,-0.2,-11.9,-6.7,-19.5,22.7,0,0,0,0,0,46.8,304,1.3,9.6,193.1,16.6,7,Clear
2015/2/23,128,6,-7,-0.2,5,-10.6,-2.9,-13.9,38,0,0,0,0,0,18,212.2,16.8,10.3,180.6,15.5,7,Clear
2015/2/24,223,6,-5,0.9,4.5,-9.5,-0.8,-5.7,62.3,0,0,0,0,0,10.8,88.5,23.2,6.2,159.6,13.9,6,Partially cloudy
2015/2/25,112,7,-2,2.7,3.8,-5.9,-0.8,-14.5,37.5,0,0,0,0,0,32.4,330.5,21.2,9.8,182.7,15.7,7,Partially cloudy
2015/2/26,56,6,-6,0.7,2.3,-10.7,-3,-18.9,23.9,0,0,0,0,0,25.2,332.1,15.9,12.5,202.7,17.5,7,Clear
2015/2/27,103,2,-3,-0.2,-0.1,-6.7,-3,-13.6,36.9,0,0,0,0,0,14.4,110.7,84.3,11.7,130.2,11.3,5,Partially cloudy
2015/2/28,205,2,-3,-0.8,0,-7.1,-3.6,-2.6,87.7,1.8,100,12.5,0,0,14.4,172.8,48.8,3.9,134.6,11.6,6,"Snow, Rain, Partially cloudy"
2015/3/1,104,12,-6,4.6,12,-7.1,3.2,-11.1,40.3,0,0,0,0,0,25.2,216.1,7.8,9.4,208.8,18.1,7,Clear
2015/3/2,126,15,-5,5.6,15,-7.1,4.3,-11.6,35.7,0,0,0,0,0,32.4,324.2,33.9,10.3,193.4,16.6,7,Partially cloudy
2015/3/3,31,7,-1,2.3,3.4,-9.5,-3.5,-24.2,12.3,0,0,0,0,0,50.4,330.1,20.2,12.4,225.1,19.4,8,Partially cloudy
2015/3/4,82,6,-5,1,3.7,-9.5,-1.8,-23.5,15.6,0,0,0,0,0,18,251.2,25.8,11.3,221.8,19.1,8,Partially cloudy
2015/3/5,179,8,-7,1.5,4.9,-7.1,-0.6,-15.6,29.7,0,0,0,0,0,21.6,184.1,39.5,8.4,191.9,16.7,7,Partially cloudy
2015/3/6,251,10,-5,2.7,8.2,-5.3,1.6,-8.8,44.6,0,0,0,0,0,14.4,146.2,2.5,6.3,186,16.1,7,Clear
2015/3/7,282,12,-4,5.1,12,-7.1,4.4,-3.7,55.2,0,0,0,0,0,14.4,110.1,19.8,4.5,191.3,16.5,7,Clear
2015/3/8,166,13,-2,6,13,-4.8,4.3,-9.9,42.3,0,0,0,0,0,29.1,350.2,31.1,7.2,131.2,11.4,5,Partially cloudy
2015/3/9,37,5,-4,0.2,1.5,-9.2,-4.8,-26,12.8,0,0,0,0,0,36,3.6,8.4,13,237.6,20.5,8,Clear
2015/3/10,79,9,-7,1.7,6.1,-8.3,-0.1,-20.8,19.2,0,0,0,0,0,21.6,240.2,2.9,10.9,229.7,19.9,8,Clear
2015/3/11,107,12,-4,3.8,12,-8.3,2.1,-17.9,22.5,0,0,0,0,0,21.6,93.1,2.3,10.7,236.2,20.5,8,Clear
2015/3/12,156,13,-4,5.6,13,-4,4.5,-13,29,0,0,0,0,0,14.4,109.7,50.8,9.8,107.5,9.3,3,Partially cloudy
2015/3/13,127,12,-3,5.2,12,-6,4,-12.6,38.2,0,0,0,0,0,18,61.9,11.2,10,231.6,19.8,8,Clear
2015/3/14,174,11,0.9,4.4,11,-2.3,3.2,-5.7,50.1,0,0,0,0,0,14.4,116.4,47.3,8.4,174.1,14.9,7,Partially cloudy
